ParticipantID,AT_ACC,AT_ACC_Interference,AT_ACC_Consistent,AT_ACC_Inconsistent,AT_ACC_Living,AT_ACC_InterferenceLiving,AT_ACC_ConsistentLiving,AT_ACC_InconsistentLiving,AT_ACC_NonLiving,AT_ACC_InterferenceNonLiving,AT_ACC_ConsistentNonLiving,AT_ACC_InconsistentNonLiving,AT_ACC_Moving,AT_ACC_InterferenceMoving,AT_ACC_ConsistentMoving,AT_ACC_InconsistentMoving,AT_ACC_NonMoving,AT_ACC_InterferenceNonMoving,AT_ACC_ConsistentNonMoving,AT_ACC_InconsistentNonMoving,AT_RT,AT_RT_Consistent,AT_RT_Inconsistent,AT_RTc,AT_RTc_Interference,AT_RTc_Consistent,AT_RTc_Inconsistent,AT_RTc_Living,AT_RTc_InterferenceLiving,AT_RTc_ConsistentLiving,AT_RTc_InconsistentLiving,AT_RTc_NonLiving,AT_RTc_InterferenceNonLiving,AT_RTc_ConsistentNonLiving,AT_RTc_InconsistentNonLiving,AT_RTc_Moving,AT_RTc_InterferenceMoving,AT_RTc_ConsistentMoving,AT_RTc_InconsistentMoving,AT_RTc_NonMoving,AT_RTc_InterferenceNonMoving,AT_RTc_ConsistentNonMoving,AT_RTc_InconsistentNonMoving,AT_LogRTc,AT_LogRTc_Interference,AT_LogRTc_Consistent,AT_LogRTc_Inconsistent,AT_LogRTc_Living,AT_LogRTc_InterferenceLiving,AT_LogRTc_ConsistentLiving,AT_LogRTc_InconsistentLiving,AT_LogRTc_NonLiving,AT_LogRTc_InterferenceNonLiving,AT_LogRTc_ConsistentNonLiving,AT_LogRTc_InconsistentNonLiving,AT_LogRTc_Moving,AT_LogRTc_InterferenceMoving,AT_LogRTc_ConsistentMoving,AT_LogRTc_InconsistentMoving,AT_LogRTc_NonMoving,AT_LogRTc_InterferenceNonMoving,AT_LogRTc_ConsistentNonMoving,AT_LogRTc_InconsistentNonMoving,AT_LogRTc_1,AT_LogRTc_Consistent_1,AT_LogRTc_Inconsistent_1,AT_LogRTc_Living_1,AT_LogRTc_ConsistentLiving_1,AT_LogRTc_InconsistentLiving_1,AT_LogRTc_NonLiving_1,AT_LogRTc_ConsistentNonLiving_1,AT_LogRTc_InconsistentNonLiving_1,AT_LogRTc_Moving_1,AT_LogRTc_ConsistentMoving_1,AT_LogRTc_InconsistentMoving_1,AT_LogRTc_NonMoving_1,AT_LogRTc_ConsistentNonMoving_1,AT_LogRTc_InconsistentNonMoving_1,AT_EFF,AT_EFF_Interference,AT_EFF_Consistent,AT_EFF_Inconsistent,AT_EFF_Living,AT_EFF_InterferenceLiving,AT_EFF_ConsistentLiving,AT_EFF_InconsistentLiving,AT_EFF_NonLiving,AT_EFF_InterferenceNonLiving,AT_EFF_ConsistentNonLiving,AT_EFF_InconsistentNonLiving,AT_EFF_Moving,AT_EFF_InterferenceMoving,AT_EFF_ConsistentMoving,AT_EFF_InconsistentMoving,AT_EFF_NonMoving,AT_EFF_InterferenceNonMoving,AT_EFF_ConsistentNonMoving,AT_EFF_InconsistentNonMoving
25813,0.976190476,0.023809524,0.988095238,0.964285714,0.976190476,0.047619048,1,0.952380952,0.976190476,0,0.976190476,0.976190476,0.988095238,0.023809524,1,0.976190476,0.964285714,0.023809524,0.976190476,0.952380952,0.66362381,0.635842857,0.698319753,0.666505488,-0.062861922,0.635457831,0.698319753,0.638953659,-0.041461429,0.618728571,0.66019,0.694057317,-0.08292439,0.652595122,0.735519512,0.676420482,-0.116790941,0.618728571,0.735519512,0.656345679,-0.007594878,0.652595122,0.66019,-0.189510405,-0.032472195,-0.205548502,-0.173076306,-0.207724869,-0.02003564,-0.217498352,-0.197462711,-0.171295942,-0.0440225,-0.193307192,-0.149284691,-0.183802447,-0.06821366,-0.217498352,-0.149284691,-0.1953593,0.00415552,-0.193307192,-0.197462711,0.219503181,0.212278481,0.226906268,0.21235509,0.207838221,0.217097802,0.226651271,0.216827041,0.236475502,0.221984348,0.207838221,0.236475502,0.21696075,0.216827041,0.217097802,1.464639818,0.174068809,1.554934394,1.380865585,1.527795425,0.32137641,1.616217589,1.294841179,1.406498357,0.168647082,1.495859291,1.327212209,1.425571431,0.289005381,1.616217589,1.327212209,1.469173555,0.053273138,1.495859291,1.442586153
26045,0.946428571,0.05952381,0.976190476,0.916666667,0.952380952,0.047619048,0.976190476,0.928571429,0.94047619,0.071428571,0.976190476,0.904761905,0.94047619,0.071428571,0.976190476,0.904761905,0.952380952,0.047619048,0.976190476,0.928571429,0.50382381,0.504632143,0.505918182,0.506771069,0.001653769,0.507571951,0.505918182,0.4701225,0.00632783,0.473207317,0.466879487,0.543883544,-0.004047625,0.541936585,0.545984211,0.508213924,-0.072776893,0.473207317,0.545984211,0.50534625,0.075057098,0.541936585,0.466879487,-0.303485649,-0.001953969,-0.304431911,-0.302477942,-0.333424053,0.004015955,-0.331466274,-0.33548223,-0.273168279,-0.008792427,-0.277397548,-0.268605121,-0.301229264,-0.062861154,-0.331466274,-0.268605121,-0.30571383,0.058084682,-0.277397548,-0.33548223,0.177018576,0.17699016,0.177048837,0.166753309,0.16754999,0.165915772,0.187413783,0.18643033,0.188474878,0.177615126,0.16754999,0.188474878,0.176429483,0.18643033,0.165915772,1.867566302,0.111368183,1.923255361,1.811887178,2.025814447,0.362194006,2.062923461,1.700729455,1.729186699,0.144179187,1.801300194,1.657121007,1.873976503,0.405802454,2.062923461,1.657121007,1.884610705,-0.187588704,1.801300194,1.988888898
26433,0.898809524,0.083333333,0.94047619,0.857142857,1,0,1,1,0.797619048,0.166666667,0.880952381,0.714285714,0.857142857,0.285714286,1,0.714285714,0.94047619,-0.119047619,0.880952381,1,0.707214494,0.739373571,0.665533125,0.611906026,-0.102502429,0.563030696,0.665533125,0.546850357,-0.051764524,0.520968095,0.572732619,0.693468358,-0.184676401,0.610777432,0.795453833,0.635337153,-0.274485738,0.520968095,0.795453833,0.590551076,0.038044813,0.610777432,0.572732619,-0.235299909,-0.049988864,-0.259135659,-0.209146795,-0.27349295,-0.036575399,-0.291780649,-0.255205251,-0.187416097,-0.077414226,-0.222079183,-0.144664957,-0.230482444,-0.147115693,-0.291780649,-0.144664957,-0.23969051,0.033126068,-0.222079183,-0.255205251,0.203130797,0.19263429,0.214647798,0.187940328,0.181093985,0.19478667,0.222175565,0.205734095,0.242453378,0.206660399,0.181093985,0.242453378,0.199913945,0.205734095,0.19478667,1.46886856,0.382477609,1.670381734,1.287904125,1.82865383,0.66235936,1.919503342,1.257143983,1.150188092,0.544386003,1.442345991,0.897959988,1.480278914,1.021543355,1.919503342,0.897959988,1.592539966,-0.303669456,1.442345991,1.746015447
27250,0.994047619,0.011904762,1,0.988095238,1,0,1,1,0.988095238,0.023809524,1,0.976190476,0.988095238,0.023809524,1,0.976190476,1,0,1,1,0.567269315,0.517710774,0.619064699,0.568084281,-0.101353925,0.517710774,0.619064699,0.519432262,0.003204286,0.521034405,0.517830119,0.61732247,-0.208381272,0.514387143,0.722768415,0.620686145,-0.20173401,0.521034405,0.722768415,0.516108631,-0.003442976,0.514387143,0.517830119,-0.273197761,-0.043976991,-0.295054589,-0.251077598,-0.293644409,-0.000319812,-0.293804314,-0.293484503,-0.252504768,-0.088668484,-0.296304863,-0.207636379,-0.25123943,-0.086167936,-0.293804314,-0.207636379,-0.294894683,-0.00282036,-0.296304863,-0.293484503,0.189990335,0.180016,0.200084843,0.180502149,0.18076135,0.180242947,0.199592837,0.17927065,0.220410687,0.200347167,0.18076135,0.220410687,0.179756799,0.17927065,0.180242947,1.749824193,0.335470623,1.931580432,1.596109809,1.925178841,0.535690019,1.919259056,1.383569038,1.600614405,0.593434115,1.944061032,1.350626918,1.611120224,0.568632138,1.919259056,1.350626918,1.937576588,0.012925775,1.944061032,1.931135257
27532,0.952380952,-0.071428571,0.916666667,0.988095238,0.964285714,-0.071428571,0.928571429,1,0.94047619,-0.071428571,0.904761905,0.976190476,0.952380952,-0.047619048,0.928571429,0.976190476,0.952380952,-0.095238095,0.904761905,1,0.64923869,0.596588095,0.674838554,0.636765,-0.079113879,0.595724675,0.674838554,0.544196296,-0.000581319,0.543894872,0.54447619,0.731677215,-0.159462067,0.648918421,0.808380488,0.67944375,-0.264485616,0.543894872,0.808380488,0.59408625,0.104442231,0.648918421,0.54447619,-0.229627697,-0.030711271,-0.245559169,-0.214847898,-0.278710671,0.006166598,-0.275513175,-0.281679774,-0.179302117,-0.068430923,-0.214816899,-0.146385976,-0.209335486,-0.129127199,-0.275513175,-0.146385976,-0.249919908,0.066862874,-0.214816899,-0.281679774,0.207661941,0.199672229,0.215074082,0.186673532,0.187078792,0.18629722,0.229181701,0.212597073,0.244552819,0.216534231,0.187078792,0.244552819,0.19878965,0.212597073,0.18629722,1.495655308,0.074547146,1.538742148,1.464195002,1.771944647,0.470221464,1.707262702,1.237041239,1.285370339,0.186673522,1.394261398,1.207587876,1.401706841,0.499674826,1.707262702,1.207587876,1.603102163,-0.442366204,1.394261398,1.836627602
27890,0.994047619,0.011904762,1,0.988095238,1,0,1,1,0.988095238,0.023809524,1,0.976190476,0.988095238,0.023809524,1,0.976190476,1,0,1,1,0.730769048,0.743432143,0.719477108,0.731526347,0.023955034,0.743432143,0.719477108,0.691994048,0.080935714,0.732461905,0.65152619,0.77153494,-0.034682985,0.754402381,0.789085366,0.76043253,-0.056623461,0.732461905,0.789085366,0.702964286,0.10287619,0.754402381,0.65152619,-0.163730683,-0.003654047,-0.165546766,-0.161892719,-0.184588098,0.023896502,-0.172639847,-0.196536349,-0.142621974,-0.032049564,-0.158453686,-0.126404122,-0.149800513,-0.046235724,-0.172639847,-0.126404122,-0.177495018,0.038082663,-0.158453686,-0.196536349,0.232199374,0.232956833,0.231432789,0.223025941,0.230013949,0.216037933,0.241483331,0.235899718,0.24720313,0.23850499,0.230013949,0.24720313,0.225968825,0.235899718,0.216037933,1.358867828,-0.028239201,1.345112677,1.373351878,1.445099136,0.097968708,1.365258717,1.267290009,1.28068761,0.088436113,1.32555255,1.237116437,1.315041059,0.12814228,1.365258717,1.237116437,1.422547376,-0.209305165,1.32555255,1.534857715
27956,0.946428571,0.05952381,0.976190476,0.916666667,0.976190476,0,0.976190476,0.976190476,0.916666667,0.119047619,0.976190476,0.857142857,0.916666667,0.119047619,0.976190476,0.857142857,0.976190476,0,0.976190476,0.976190476,0.569090476,0.572636905,0.5752,0.574812579,-0.00075122,0.57444878,0.5752,0.543871951,0.019543902,0.553643902,0.5341,0.607762338,-0.026754675,0.595253659,0.622008333,0.585606494,-0.068364431,0.553643902,0.622008333,0.564676829,0.061153659,0.595253659,0.5341,-0.257142748,0.005149739,-0.254648849,-0.259798588,-0.279123432,0.013453821,-0.272396521,-0.285850342,-0.233734747,-0.006772641,-0.236901176,-0.230128535,-0.252634866,-0.042267986,-0.272396521,-0.230128535,-0.261375759,0.048949166,-0.236901176,-0.285850342,0.194550261,0.194903164,0.194174443,0.186405743,0.188832664,0.183978822,0.203223644,0.200973663,0.205786123,0.196758957,0.188832664,0.205786123,0.192476242,0.200973663,0.183978822,1.64649941,0.105703052,1.699351638,1.593648586,1.794890275,0.193792982,1.76321002,1.569417038,1.508265007,0.261932405,1.639957121,1.378024716,1.666973449,0.385185303,1.76321002,1.378024716,1.728759576,-0.18777266,1.639957121,1.827729781
28034,0.970238095,-0.011904762,0.964285714,0.976190476,1,0,1,1,0.94047619,-0.023809524,0.928571429,0.952380952,0.976190476,0.047619048,1,0.952380952,0.964285714,-0.071428571,0.928571429,1,0.799226786,0.705025,0.885162195,0.798352147,-0.174691825,0.71047037,0.885162195,0.762375,-0.079321429,0.722714286,0.802035714,0.836606329,-0.275160385,0.697284615,0.972445,0.844534146,-0.249730714,0.722714286,0.972445,0.7516,-0.104751099,0.697284615,0.802035714,-0.130752524,-0.081401008,-0.171702724,-0.090301716,-0.135576933,-0.041192327,-0.156173097,-0.11498077,-0.125622771,-0.124038229,-0.188426938,-0.064388709,-0.111400225,-0.091784388,-0.156173097,-0.064388709,-0.15034374,-0.073446168,-0.188426938,-0.11498077,0.247212025,0.228106216,0.266084836,0.24259306,0.233302145,0.251883975,0.252123329,0.222510599,0.28099574,0.256567314,0.233302145,0.28099574,0.237741239,0.222510599,0.251883975,1.215300915,0.254411757,1.357249724,1.102837968,1.311690441,0.35533687,1.383672663,1.028335793,1.124156198,0.352329002,1.331696424,0.979367422,1.141796005,0.404305241,1.383672663,0.979367422,1.282977268,0.084869154,1.331696424,1.24682727
28769,0.970238095,0.011904762,0.976190476,0.964285714,0.976190476,-0.047619048,0.952380952,1,0.964285714,0.071428571,1,0.928571429,0.94047619,0.023809524,0.952380952,0.928571429,1,0,1,1,0.844649137,0.799907202,0.872735,0.839869693,-0.065329817,0.807405183,0.872735,0.730684939,-0.156838548,0.650353,0.807191548,0.950402407,0.013658434,0.95697869,0.943320256,0.794982405,-0.292967256,0.650353,0.943320256,0.882085119,0.149787143,0.95697869,0.807191548,-0.147603138,-0.024201664,-0.159629732,-0.135428068,-0.201286004,-0.069678043,-0.236974758,-0.167296715,-0.093257521,0.015140184,-0.085967803,-0.101107987,-0.169901289,-0.135866771,-0.236974758,-0.101107987,-0.126632259,0.081328911,-0.085967803,-0.167296715,0.247697703,0.241743956,0.253724952,0.22405501,0.207177257,0.240129061,0.27163228,0.274664622,0.26836668,0.237384694,0.207177257,0.26836668,0.257396842,0.274664622,0.240129061,1.155224558,0.10414565,1.209046581,1.104900931,1.335993701,0.404320813,1.46440618,1.060085367,1.01460782,0.060590364,1.044955347,0.984364983,1.257889475,0.480041197,1.46440618,0.984364983,1.13367744,-0.193907972,1.044955347,1.238863319
29529,0.982142857,0.011904762,0.988095238,0.976190476,0.976190476,0,0.976190476,0.976190476,0.988095238,0.023809524,1,0.976190476,0.976190476,0,0.976190476,0.976190476,0.988095238,0.023809524,1,0.976190476,0.580783929,0.562954762,0.598846341,0.581555152,-0.034374052,0.564472289,0.598846341,0.554969512,-0.032919512,0.538509756,0.571429268,0.607820482,-0.036446748,0.589816667,0.626263415,0.582386585,-0.087753659,0.538509756,0.626263415,0.580733735,0.018387398,0.589816667,0.571429268,-0.252608536,-0.016471309,-0.260794277,-0.244322968,-0.27084989,-0.008665727,-0.275182753,-0.266517026,-0.234586957,-0.024619473,-0.246748383,-0.22212891,-0.248655832,-0.053053843,-0.275182753,-0.22212891,-0.256513616,0.019768643,-0.246748383,-0.266517026,0.196494662,0.192517164,0.200520666,0.18958184,0.186304459,0.192859221,0.203324197,0.198581948,0.20818211,0.197243284,0.186304459,0.20818211,0.195755059,0.198581948,0.192859221,1.688821524,0.120357616,1.750476077,1.63011846,1.758998386,0.254009044,1.812762843,1.558753798,1.625636627,0.136688288,1.695442087,1.558753798,1.696631178,0.254009044,1.812762843,1.558753798,1.70146003,-0.012889163,1.695442087,1.70833125
30092,0.958333333,-0.035714286,0.94047619,0.976190476,0.988095238,0.023809524,1,0.976190476,0.928571429,-0.095238095,0.880952381,0.976190476,0.988095238,0.023809524,1,0.976190476,0.928571429,-0.095238095,0.880952381,0.976190476,1.020207262,1.288051607,0.756124085,1.035417329,0.56919256,1.325316646,0.756124085,0.929421867,0.223680015,1.039914405,0.81623439,1.148207372,0.953272976,1.649286757,0.69601378,0.870035783,0.343900624,1.039914405,0.69601378,1.211400256,0.833052367,1.649286757,0.81623439,-0.172715341,0.022579043,-0.161215456,-0.183794499,-0.204381466,-0.042256465,-0.225255141,-0.182998676,-0.139019337,0.096068563,-0.088521759,-0.184590322,-0.2051677,-0.04066482,-0.225255141,-0.184590322,-0.138182702,0.094476917,-0.088521759,-0.182998676,0.242280914,0.254528418,0.23048149,0.230272343,0.224112699,0.236582223,0.255059265,0.289054368,0.224380757,0.224245114,0.224112699,0.224380757,0.261472856,0.289054368,0.236582223,0.925552728,-0.581421572,0.709623767,1.291045339,1.06312889,-0.440927148,0.961617606,1.402544754,0.808714045,-0.868403327,0.534141426,1.402544754,1.067279584,-0.440927148,0.961617606,1.402544754,0.76652735,-0.661826898,0.534141426,1.195968325
30154,0.964285714,0,0.964285714,0.964285714,0.952380952,0,0.952380952,0.952380952,0.976190476,0,0.976190476,0.976190476,0.964285714,-0.023809524,0.952380952,0.976190476,0.964285714,0.023809524,0.976190476,0.952380952,0.753796429,0.760122619,0.744991358,0.754821605,0.019660494,0.764651852,0.744991358,0.717455,0.075075,0.7549925,0.6799175,0.791276829,-0.034402439,0.77407561,0.808478049,0.782065432,-0.053485549,0.7549925,0.808478049,0.727577778,0.09415811,0.77407561,0.6799175,-0.14645503,0.024817821,-0.134046119,-0.15886394,-0.159024067,0.034589592,-0.141729271,-0.176318863,-0.134192554,0.015284386,-0.126550361,-0.141834747,-0.14178266,0.000105476,-0.141729271,-0.141834747,-0.151127399,0.049768502,-0.126550361,-0.176318863,0.238249986,0.243083426,0.233416545,0.232079072,0.240313718,0.223844426,0.24427039,0.245785582,0.242755199,0.241549529,0.240313718,0.242755199,0.234950443,0.245785582,0.223844426,1.277501476,-0.033280142,1.261078113,1.294358255,1.327443467,0.083451911,1.261444256,1.177992345,1.233690208,0.053662658,1.261104812,1.207442153,1.232998768,0.054002103,1.261444256,1.207442153,1.325336952,-0.139625354,1.261104812,1.400730166
30514,0.970238095,0.05952381,1,0.94047619,0.976190476,0.047619048,1,0.952380952,0.964285714,0.071428571,1,0.928571429,0.964285714,0.071428571,1,0.928571429,0.976190476,0.047619048,1,0.952380952,0.503608333,0.489034524,0.524651899,0.506296933,-0.035617375,0.489034524,0.524651899,0.493952439,-0.038056905,0.475388095,0.513445,0.518793827,-0.033465201,0.502680952,0.536146154,0.504641975,-0.060758059,0.475388095,0.536146154,0.507931707,-0.010764048,0.502680952,0.513445,-0.302096703,-0.028270292,-0.315798256,-0.287527964,-0.313632006,-0.034650063,-0.330534475,-0.295884413,-0.29041899,-0.02210479,-0.301062037,-0.278957247,-0.305700995,-0.051577228,-0.330534475,-0.278957247,-0.298536367,-0.005177624,-0.301062037,-0.295884413,0.177128564,0.172341528,0.182218576,0.173501921,0.168076536,0.179198575,0.180799979,0.17660652,0.185316013,0.176377025,0.168076536,0.185316013,0.177870937,0.17660652,0.179198575,1.916342038,0.252273623,2.044845407,1.792571785,1.976284353,0.327198703,2.103544472,1.77634577,1.858706993,0.257396258,1.989333384,1.731937126,1.934421875,0.371607347,2.103544472,1.731937126,1.921893164,0.134449312,1.989333384,1.854884072
30576,0.964285714,0.023809524,0.976190476,0.952380952,0.94047619,0.023809524,0.952380952,0.928571429,0.988095238,0.023809524,1,0.976190476,0.964285714,-0.023809524,0.952380952,0.976190476,0.964285714,0.071428571,1,0.928571429,0.763630327,0.684296964,0.818176,0.752129846,-0.130481427,0.687694573,0.818176,0.689073797,-0.088957641,0.645158,0.734115641,0.812147048,-0.169930258,0.728205595,0.898135854,0.773208519,-0.252977854,0.645158,0.898135854,0.731051173,-0.005910046,0.728205595,0.734115641,-0.150451739,-0.051636719,-0.175951353,-0.124314634,-0.18317109,-0.0397975,-0.202817957,-0.163020456,-0.119309225,-0.062867211,-0.150364112,-0.087496901,-0.144445571,-0.115321056,-0.202817957,-0.087496901,-0.156457907,0.012656345,-0.150364112,-0.163020456,0.237761067,0.22492945,0.250913476,0.223639311,0.2142527,0.233266604,0.251202257,0.235097783,0.267699524,0.24130603,0.2142527,0.267699524,0.234216105,0.235097783,0.233266604,1.282073461,0.255482235,1.419511676,1.164029442,1.364841029,0.442310509,1.476198005,1.033887496,1.21664573,0.286331189,1.373238556,1.086907367,1.247122466,0.389290637,1.476198005,1.086907367,1.319039966,0.108354147,1.373238556,1.264884409
30819,0.880952381,0.166666667,0.964285714,0.797619048,1,0,1,1,0.761904762,0.333333333,0.928571429,0.595238095,0.797619048,0.404761905,1,0.595238095,0.964285714,-0.071428571,0.928571429,1,0.929910714,0.801757143,1.07271194,0.927198649,-0.265876138,0.806835802,1.07271194,0.775903571,-0.099269048,0.726269048,0.825538095,1.125773438,-0.594364,0.8936,1.487964,1.010483582,-0.761694952,0.726269048,1.487964,0.858308642,0.068061905,0.8936,0.825538095,-0.114294401,-0.061042381,-0.141928452,-0.080886071,-0.172400222,-0.022507953,-0.183654198,-0.161146245,-0.038030512,-0.150944055,-0.096993034,0.053951021,-0.094995534,-0.23760522,-0.183654198,0.053951021,-0.130257662,0.064153212,-0.096993034,-0.161146245,0.262005027,0.244592235,0.283056313,0.234783641,0.227332312,0.242234969,0.297733097,0.263179844,0.351636172,0.273714349,0.227332312,0.351636172,0.252319538,0.263179844,0.242234969,0.950122589,0.451591117,1.195144925,0.743553808,1.288819947,0.704840934,1.376900204,0.67205927,0.676783389,0.639100159,1.039135439,0.40003528,0.954281427,0.976864924,1.376900204,0.40003528,1.123471986,-0.172195698,1.039135439,1.211331138
31431,0.988095238,0.023809524,1,0.976190476,1,0,1,1,0.976190476,0.047619048,1,0.952380952,0.976190476,0.047619048,1,0.952380952,1,0,1,1,0.688495833,0.64017381,0.687314634,0.663460241,-0.047140825,0.64017381,0.687314634,0.607710714,-0.023402381,0.596009524,0.619411905,0.720569512,-0.074274405,0.684338095,0.7586125,0.675328049,-0.162602976,0.596009524,0.7586125,0.651875,0.06492619,0.684338095,0.619411905,-0.192238205,-0.02558096,-0.204874583,-0.179293623,-0.222853571,-0.012583609,-0.229145375,-0.216561767,-0.160876123,-0.040441719,-0.180603791,-0.140162072,-0.185738886,-0.088983303,-0.229145375,-0.140162072,-0.198582779,0.035957975,-0.180603791,-0.216561767,0.218481549,0.212930847,0.224167634,0.20516278,0.202405714,0.207919847,0.232125166,0.223455979,0.241227811,0.221343323,0.202405714,0.241227811,0.215687913,0.223455979,0.207919847,1.48930588,0.141779411,1.562075776,1.420296365,1.645519779,0.359629489,1.677825538,1.318196049,1.354748514,0.205841205,1.461266013,1.255424808,1.480761834,0.42240073,1.677825538,1.255424808,1.534036433,-0.15316857,1.461266013,1.614434583
31831,0.952380952,0.047619048,0.976190476,0.928571429,0.916666667,0.071428571,0.952380952,0.880952381,0.988095238,0.023809524,1,0.976190476,0.964285714,-0.023809524,0.952380952,0.976190476,0.94047619,0.119047619,1,0.880952381,0.682280952,0.648957143,0.730592308,0.6913625,-0.076545966,0.654046341,0.730592308,0.664046753,-0.009316486,0.65957,0.668886486,0.716703614,-0.137492334,0.648785714,0.786278049,0.723706173,-0.126708049,0.65957,0.786278049,0.6582,-0.020100772,0.648785714,0.668886486,-0.183737993,-0.028986611,-0.197868966,-0.168882354,-0.193722294,-0.000686401,-0.194052123,-0.193365722,-0.174475448,-0.054716446,-0.201504054,-0.146787608,-0.170128109,-0.047264515,-0.194052123,-0.146787608,-0.19769243,-0.008138331,-0.201504054,-0.193365722,0.223288731,0.21620908,0.230731441,0.218428232,0.217865154,0.219036965,0.227797868,0.214631866,0.241284992,0.22971964,0.217865154,0.241284992,0.216695014,0.214631866,0.219036965,1.377542103,0.221555825,1.492540229,1.270984404,1.380424891,0.323533984,1.443942193,1.12040821,1.378666464,0.299807545,1.541340967,1.241533422,1.299527662,0.202408772,1.443942193,1.241533422,1.428860818,0.224297793,1.541340967,1.317043174
32201,0.946428571,0.011904762,0.952380952,0.94047619,0.952380952,0,0.952380952,0.952380952,0.94047619,0.023809524,0.952380952,0.928571429,0.94047619,0.023809524,0.952380952,0.928571429,0.952380952,0,0.952380952,0.952380952,0.830607143,0.807838095,0.860424051,0.835901258,-0.048739051,0.811685,0.860424051,0.7886075,0.07714,0.8271775,0.7500375,0.883793671,-0.177448526,0.7961925,0.973641026,0.899482278,-0.146463526,0.8271775,0.973641026,0.773115,0.046155,0.7961925,0.7500375,-0.110977324,-0.004409731,-0.113168322,-0.108758591,-0.139405438,0.050543619,-0.114133629,-0.164677248,-0.08218936,-0.060796892,-0.112203015,-0.051406123,-0.083166885,-0.062727506,-0.114133629,-0.051406123,-0.138440132,0.052474232,-0.112203015,-0.164677248,0.256652323,0.253414063,0.259931573,0.245116424,0.255103852,0.235128996,0.268334246,0.251724273,0.285370114,0.270045425,0.255103852,0.285370114,0.243426635,0.251724273,0.235128996,1.132225323,0.080300112,1.173338121,1.093038008,1.207674226,0.173197894,1.151362256,0.978164362,1.064135467,0.242458956,1.196169208,0.953710253,1.058810135,0.197652003,1.151362256,0.953710253,1.231874886,-0.073608573,1.196169208,1.269777781
33296,0.964285714,0.071428571,1,0.928571429,1,0,1,1,0.928571429,0.142857143,1,0.857142857,0.928571429,0.142857143,1,0.857142857,1,0,1,1,0.784014286,0.696204762,0.793435897,0.743019753,-0.097231136,0.696204762,0.793435897,0.666746429,-0.093411905,0.620040476,0.713452381,0.825160256,-0.114380952,0.772369048,0.88675,0.743137179,-0.266709524,0.620040476,0.88675,0.742910714,0.058916667,0.772369048,0.713452381,-0.161479135,-0.053670364,-0.187320422,-0.133650058,-0.198900972,-0.050937415,-0.224369679,-0.173432264,-0.121178696,-0.06303368,-0.150271164,-0.087237484,-0.161077897,-0.137132196,-0.224369679,-0.087237484,-0.161851714,0.023161101,-0.150271164,-0.173432264,0.234349848,0.223252302,0.246301052,0.217576989,0.206817488,0.22833649,0.252412928,0.239687115,0.267259709,0.234713897,0.206817488,0.267259709,0.234011802,0.239687115,0.22833649,1.297792838,0.266042149,1.436359035,1.170316886,1.499820557,0.485084375,1.612797936,1.127713561,1.125322531,0.328106236,1.294717859,0.966611624,1.345646575,0.646186312,1.612797936,0.966611624,1.346056775,-0.106917382,1.294717859,1.401635241
33333,0.869047619,0.095238095,0.916666667,0.821428571,0.976190476,0.047619048,1,0.952380952,0.761904762,0.142857143,0.833333333,0.69047619,0.845238095,0.30952381,1,0.69047619,0.892857143,-0.119047619,0.833333333,0.952380952,0.595178571,0.559619048,0.599115942,0.571239726,-0.052856202,0.54625974,0.599115942,0.536353659,-0.023567857,0.524857143,0.548425,0.6159375,-0.097091626,0.571942857,0.669034483,0.583746479,-0.14417734,0.524857143,0.669034483,0.5594,0.023517857,0.571942857,0.548425,-0.26034652,-0.034612264,-0.27670437,-0.242092107,-0.286751206,-0.020597979,-0.296799001,-0.276201022,-0.226515515,-0.057545487,-0.252590814,-0.195045326,-0.255237641,-0.101753674,-0.296799001,-0.195045326,-0.265182925,0.023610209,-0.252590814,-0.276201022,0.193638976,0.187294454,0.200719095,0.184179198,0.180895553,0.187627026,0.205759317,0.194973136,0.218777123,0.196368307,0.180895553,0.218777123,0.19105521,0.194973136,0.187627026,1.521336104,0.307010601,1.678078392,1.371067791,1.82005,0.481764854,1.905280348,1.423515494,1.236983885,0.42497328,1.457022014,1.032048733,1.529528957,0.873231615,1.905280348,1.032048733,1.59609786,-0.279552636,1.457022014,1.73657465
