"ParticipantID","RS_ACC","RS_ACC_Interference","RS_ACC_Consistent","RS_ACC_Inconsistent","RS_ACC_T1True","RS_ACC_InterferenceT1True","RS_ACC_ConsistentT1True","RS_ACC_InconsistentT1True","RS_ACC_T2True","RS_ACC_InterferenceT2True","RS_ACC_ConsistentT2True","RS_ACC_InconsistentT2True","RS_ACC_Biology","RS_ACC_InterferenceBiology","RS_ACC_ConsistentBiology","RS_ACC_InconsistentBiology","RS_ACC_Physics","RS_ACC_InterferencePhysics","RS_ACC_ConsistentPhysics","RS_ACC_InconsistentPhysics","RS_RTc","RS_RTc_Interference","RS_RTc_Consistent","RS_RTc_Inconsistent","RS_RTc_T1True","RS_RTc_InterferenceT1True","RS_RTc_ConsistentT1True","RS_RTc_InconsistentT1True","RS_RTc_T2True","RS_RTc_InterferenceT2True","RS_RTc_ConsistentT2True","RS_RTc_InconsistentT2True","RS_RTc_Biology","RS_RTc_InterferenceBiology","RS_RTc_ConsistentBiology","RS_RTc_InconsistentBiology","RS_RTc_Physics","RS_RTc_InterferencePhysics","RS_RTc_ConsistentPhysics","RS_RTc_InconsistentPhysics","RS_LogRTc","RS_LogRTc_Interference","RS_LogRTc_Consistent","RS_LogRTc_Inconsistent","RS_LogRTc_T1True","RS_LogRTc_ConsistentT1True","RS_LogRTc_InconsistentT1True","RS_LogRTc_T2True","RS_LogRTc_InterferenceT2True","RS_LogRTc_ConsistentT2True","RS_LogRTc_InconsistentT2True","RS_LogRTc_Biology","RS_LogRTc_InterferenceBiology","RS_LogRTc_ConsistentBiology","RS_LogRTc_InconsistentBiology","RS_LogRTc_Physics","RS_LogRTc_InterferencePhysics","RS_LogRTc_ConsistentPhysics","RS_LogRTc_InconsistentPhysics","RS_LogRTc_1","RS_LogRTc_Consistent_1","RS_LogRTc_Inconsistent_1","RS_LogRTc_T1True_1","RS_LogRTc_ConsistentT1True_1","RS_LogRTc_InconsistentT1True_1","RS_LogRTc_T2True_1","RS_LogRTc_ConsistentT2True_1","RS_LogRTc_InconsistentT2True_1","RS_LogRTc_Biology_1","RS_LogRTc_ConsistentBiology_1","RS_LogRTc_InconsistentBiology_1","RS_LogRTc_Physics_1","RS_LogRTc_ConsistentPhysics_1","RS_LogRTc_InconsistentPhysics_1","RS_RT_Inconsistent","RS_RT_Consistent","RS_RT","RS_EFF","RS_EFF_Interference","RS_EFF_Consistent","RS_EFF_Inconsistent","RS_EFF_T1True","RS_EFF_InterferenceT1True","RS_EFF_ConsistentT1True","RS_EFF_InconsistentT1True","RS_EFF_T2True","RS_EFF_InterferenceT2True","RS_EFF_ConsistentT2True","RS_EFF_InconsistentT2True","RS_EFF_Biology","RS_EFF_InterferenceBiology","RS_EFF_ConsistentBiology","RS_EFF_InconsistentBiology","RS_EFF_Physics","RS_EFF_InterferencePhysics","RS_EFF_ConsistentPhysics","RS_EFF_InconsistentPhysics","RS_LogRTc_InterferenceT1True"
30541,0.59375,0.3125,0.75,0.4375,0.5625,0,0.5625,0.5625,0.4375,0.25,0.5625,0.3125,0.625,0.25,0.75,0.5,0.5625,0.375,0.75,0.375,2.22135789473684,0.519063095238095,2.41259166666667,1.89352857142857,1.52638888888889,-0.855844444444444,1.09846666666667,1.95431111111111,1.34334285714286,-0.685653333333333,1.09846666666667,1.78412,1.35351,-1.24087916666667,0.857158333333333,2.0980375,3.18563333333333,2.347175,3.968025,1.62085,0.13540550807282,-0.0355091654786336,0.122323183949113,0.157832349427747,0.0552842474758935,0.00148922862711696,0.10907926632467,0.0886673251936055,-0.244098670386168,0.00148922862711696,0.245587899013285,0.00671556036272949,-0.215111434013927,-0.0793290132428413,0.135782420771086,0.27839433886181,0.136743126837773,0.323975381141068,0.187232254303295,0.401760734430532,0.397327029447764,0.409361371543849,0.350592300254084,0.310142366446546,0.391042234061622,0.3573543137913,0.310142366446546,0.442335819011857,0.322928315917342,0.266077444789796,0.408204622608661,0.489352310556299,0.528576614105732,0.410903703457432,1.93469375,2.50943125,2.2220625,0.267291462310867,0.0798188989953834,0.310869017066709,0.231050118071326,0.368516833484986,0.224252234331909,0.512077441281787,0.287825206949877,0.325680073165025,0.336921061666066,0.512077441281787,0.175156379615721,0.461762380772953,0.636666249778615,0.874984201674136,0.238317951895521,0.176573993659032,-0.042349182913002,0.189010905929272,0.231360088842274,-0.107590037697553
30796,0.65625,0.375,0.84375,0.46875,0.625,0.5,0.875,0.375,0.71875,0.3125,0.875,0.5625,0.71875,0.4375,0.9375,0.5,0.59375,0.3125,0.75,0.4375,2.66917380952381,0.93376962962963,3.00266296296296,2.06889333333333,1.8868,-0.300261904761905,1.79672142857143,2.09698333333333,1.89589565217391,-0.253445238095238,1.79672142857143,2.05016666666667,1.79297826086957,-0.828435833333333,1.50482666666667,2.3332625,3.72983157894737,3.10820119047619,4.87495833333333,1.76675714285714,0.24429405496999,-0.0597392943229591,0.222958592711791,0.28269788703475,0.226074878444973,0.21172185374326,0.259565269415636,0.245529680062308,-0.0863977783708985,0.21172185374326,0.298119632114159,0.208389879601235,-0.174586380311708,0.147664182101511,0.322250562413219,0.287757004100588,0.0795817765152839,0.31707660597464,0.237494829459356,0.454746038680073,0.445217475612545,0.471897452201624,0.4386349827145,0.428435153936496,0.462434583196508,0.447910714737228,0.428435153936496,0.478206031538368,0.426756174335267,0.386878107938632,0.501527548828958,0.488628506044839,0.518141685204936,0.438034484627528,2.122740625,2.8084125,2.4655765625,0.245862595256424,0.0544301638413764,0.281000568631055,0.226570404789678,0.3312486750053,0.308169826575931,0.486998143443812,0.178828316867882,0.379108417267507,0.212630205877761,0.486998143443812,0.274367937566052,0.400869333268669,0.40870311985585,0.622995339441087,0.214292219585237,0.159189493528705,-0.0937813588523798,0.153847468781784,0.247628827634164,-0.0478434156723757
31490,0.828125,0.28125,0.96875,0.6875,0.8125,0.375,1,0.625,0.875,0.25,1,0.75,0.875,0.25,1,0.75,0.78125,0.3125,0.9375,0.625,2.94740943396226,-0.482524780058651,2.74711612903226,3.22964090909091,2.65133846153846,-0.15891125,2.59021875,2.74913,3.03586785714286,-1.03984791666667,2.59021875,3.63006666666667,2.51166428571429,-1.87251875,1.70915625,3.581675,3.435444,1.04707333333333,3.85427333333333,2.8072,0.382442630689717,-0.128886968943908,0.328942379429981,0.457829348373889,0.339309210549955,0.294254567573608,0.41139663931211,0.38094115543865,-0.202268705018431,0.294254567573608,0.496523272592039,0.304469542975644,-0.335509551696787,0.160679735105592,0.49618928680238,0.469772488929478,0.0966251111162951,0.508422533375996,0.411797422259701,0.550940584707685,0.517853112988676,0.597563840311743,0.52071699311931,0.496555829040887,0.559374855644786,0.553483899823739,0.496555829040887,0.629387994200874,0.499385303234129,0.403236854692331,0.627583234623193,0.608682499958068,0.640110455171444,0.561540567138003,3.355915625,2.678503125,3.017209375,0.280967072459538,0.139770573604058,0.352642536572077,0.212871962968019,0.306448992381207,0.158723128171276,0.386067779024455,0.227344650853179,0.288220713540374,0.179460003226031,0.386067779024455,0.206607775798424,0.348374583727921,0.375684780808889,0.585084014407694,0.209399233598805,0.227408742508974,0.0205947332240267,0.243236511508438,0.222641778284412,-0.117142071738502
31632,0.78125,0.1875,0.875,0.6875,0.75,0.25,0.875,0.625,0.8125,0.125,0.875,0.75,0.875,0.125,0.9375,0.8125,0.6875,0.25,0.8125,0.5625,1.562038,-0.917058766233766,1.15853214285714,2.07559090909091,1.41543333333333,-0.302891428571429,1.28922857142857,1.59212,1.83811538461538,-1.18925476190476,1.28922857142857,2.47848333333333,1.1792,-0.176873846153846,1.09708,1.27395384615385,2.04928636363636,-2.00407264957265,1.22943846153846,3.23351111111111,0.117307379735151,-0.161099640098198,0.0464235380919441,0.207523178190142,0.125459183884865,0.0946982686788632,0.168524465173267,0.161770808844405,-0.145323837025341,0.0946982686788632,0.240022105704205,0.03997408915561,-0.0503543660457998,0.0165952763486315,0.0669496423944313,0.215731567745476,-0.329733077825787,0.0808407631803817,0.410573841006169,0.376511022726722,0.329431917347113,0.436429884118951,0.374498180528347,0.355298550079318,0.401377663156988,0.406225404621442,0.355298550079318,0.465640068253921,0.328713325422715,0.31540330769736,0.344071038182739,0.437344455659095,0.34561877463529,0.569837106026813,2.2848375,1.240040625,1.7624390625,0.50014788372626,0.424035079277929,0.755266054027726,0.331230974749797,0.529873065963309,0.286142091143651,0.678700441016776,0.392558349873125,0.442028833880856,0.37609602568213,0.678700441016776,0.302604415334647,0.742028493894165,0.216762938430066,0.854541145586466,0.6377782071564,0.335482640298286,0.486911309189379,0.660870816570417,0.173959507381037,-0.073826196494404
32027,0.765625,0.28125,0.90625,0.625,0.78125,0.0625,0.8125,0.75,0.65625,0.3125,0.8125,0.5,0.75,0.25,0.875,0.625,0.78125,0.3125,0.9375,0.625,2.23317755102041,-0.676466034482759,1.95706896551724,2.633535,2.246984,-0.0623064102564106,2.21707692307692,2.27938333333333,2.5781,-0.947685576923077,2.21707692307692,3.1647625,1.71699166666667,-0.466197142857143,1.52274285714286,1.98894,2.728716,-0.91569,2.36244,3.27813,0.273040654037274,-0.101123448198997,0.231765777221357,0.332889225420354,0.273516834262831,0.290862722097216,0.25472545577558,0.351537829826854,-0.159272157790298,0.290862722097216,0.450134879887514,0.180804918582485,-0.0878397595104514,0.144205018786464,0.232044778296915,0.361586960073871,-0.120244520783202,0.31348915176059,0.433733672543793,0.473636960438032,0.444364681528212,0.51608176485727,0.47438761702535,0.482864192960549,0.465204659762217,0.52459113754695,0.482864192960549,0.59239742249985,0.4118676519669,0.387138796936683,0.446488049009205,0.532935496570318,0.497775507146973,0.585675480705336,2.656359375,2.074,2.3651796875,0.342841078466942,0.225741330830084,0.463064928200159,0.237323597370075,0.347688279044266,0.0374371649927678,0.366473527166748,0.32903636217398,0.254547922888949,0.208483788600268,0.366473527166748,0.15798973856648,0.436810506748722,0.260383250016542,0.574620984689282,0.31423773467274,0.286306819764314,0.206177996685209,0.396835475186671,0.190657478501463,0.036137266321636
32723,0.625,0.3125,0.78125,0.46875,0.625,0.125,0.6875,0.5625,0.53125,0.3125,0.6875,0.375,0.65625,0.1875,0.75,0.5625,0.59375,0.4375,0.8125,0.375,1.901965,-0.692226666666667,1.64238,2.33460666666667,1.80093,-0.474268686868687,1.58750909090909,2.06177777777778,1.99562941176471,-1.15634090909091,1.58750909090909,2.74385,1.7600619047619,-0.793069444444444,1.420175,2.21324444444444,2.05880526315789,-0.669157692307692,1.84749230769231,2.51665,0.230020414195904,-0.15457217121579,0.172055849989983,0.326628021205773,0.215421697933781,0.159678503272197,0.283552269186828,0.241406672435253,-0.231563145961994,0.159678503272197,0.39124164923419,0.192289096417864,-0.189503434954748,0.111073338580114,0.300576773534863,0.27172344963479,-0.13735749372843,0.228347398983707,0.365704892712137,0.442024419320507,0.405229498925108,0.503349286646172,0.431459540524128,0.397304708179924,0.47320433561149,0.450691298186372,0.397304708179924,0.548566713198195,0.419420490852384,0.369126779021863,0.486478773293079,0.46700770868001,0.438555086528103,0.52865505667581,2.2391625,1.76246875,2.000815625,0.328607519065808,0.27489834591757,0.475681632752469,0.200783286834899,0.347042916715253,0.160245579511612,0.433068386150974,0.272822806639362,0.26620674002305,0.296399107582539,0.433068386150974,0.136669278568435,0.372856203650846,0.273952157690011,0.528103930853592,0.254151773163581,0.288395415839028,0.290777712986077,0.439785322307993,0.149007609321916,-0.123873765914631
33594,0.761904761904762,0.293346774193548,0.90625,0.612903225806452,0.806451612903226,0.141666666666667,0.875,0.733333333333333,0.6875,0.375,0.875,0.5,0.838709677419355,0.333333333333333,1,0.666666666666667,0.6875,0.25,0.8125,0.5625,2.589358125,-0.559415226860254,2.36792293103448,2.92733815789474,2.7824954,-0.336008214285715,2.63465178571429,2.97066,2.71942227272727,-0.233118839285714,2.63465178571429,2.867770625,1.83468076923077,-0.788736375,1.531320625,2.320057,3.48124954545455,-0.204507692307693,3.39758730769231,3.602095,0.32703973075145,-0.0846303375992196,0.293540222118425,0.378170559717645,0.326749297614106,0.305456230763527,0.353849564514843,0.344058302530061,-0.106155697357971,0.305456230763527,0.411611928121498,0.224231620223126,-0.140307001131956,0.170267389018527,0.310574390150484,0.448540225012196,-0.00801678270473799,0.44526063208753,0.453277414792268,0.508342958935185,0.485081914053251,0.543846659018136,0.511488570142567,0.497526814864063,0.529258076860662,0.52166468563519,0.497526814864063,0.563905959484663,0.43522689141129,0.397832216722789,0.495058370912891,0.594752856917969,0.592466156921512,0.598055868023964,2.92205322580645,2.5693459375,2.74290031746032,0.294244644859529,0.173347183188909,0.382719381666735,0.209372198477826,0.289830349010901,0.0852534769481306,0.332112199701099,0.246858722752968,0.252811049940587,0.1577607381019,0.332112199701099,0.1743514615992,0.457142022462579,0.365681843130997,0.653031105095969,0.287349261964972,0.19748656079472,0.0829811617959217,0.239140285861223,0.156159124065301,-0.0483933337513161
33667,0.640625,0.40625,0.84375,0.4375,0.6875,0.375,0.875,0.5,0.625,0.5,0.875,0.375,0.71875,0.4375,0.9375,0.5,0.5625,0.375,0.75,0.375,2.4687756097561,0.0500849206349208,2.48587777777778,2.43579285714286,2.47867727272727,-0.13015,2.43135,2.5615,2.3824,0.163166666666667,2.43135,2.26818333333333,2.3395,-0.209376666666667,2.26667333333333,2.47605,2.63396111111111,0.377766666666667,2.75988333333333,2.38211666666667,0.351043361122487,0.00845150484442142,0.35392924082546,0.345477735981039,0.353989427905332,0.341551016473613,0.375756647910841,0.33061746755392,0.0364451630656444,0.341551016473613,0.305105853407969,0.332376559403763,-0.0178812226490458,0.326157003699747,0.344038226348793,0.374895385540856,0.041247455075235,0.388644537232601,0.347397082157366,0.519273954756421,0.52136940247848,0.515232734149594,0.520210202976621,0.512337821093525,0.53398687127204,0.505704640161367,0.512337821093525,0.490227217986334,0.505929203852143,0.500666265500024,0.515797213262365,0.536325580911888,0.547248323701549,0.514480095332567,3.307934375,2.996840625,3.1523875,0.259490979037698,0.159804356427057,0.339417330788588,0.179612974361531,0.277365677074833,0.164684243778828,0.359882369876817,0.195198126097989,0.262340496977837,0.194551818995422,0.359882369876817,0.165330550881396,0.307223765761915,0.211667191876351,0.41360172470081,0.201934532824458,0.213556683744171,0.114327597334642,0.271750617477792,0.15742302014315,-0.0342056314372278
33749,0.671875,0.40625,0.875,0.46875,0.5625,0.75,0.9375,0.1875,0.84375,0.1875,0.9375,0.75,0.71875,0.3125,0.875,0.5625,0.625,0.5,0.875,0.375,3.09782325581395,-0.143737857142857,3.04768214285714,3.19142,2.57914444444444,-1.54342666666667,2.32190666666667,3.86533333333333,2.63347777777778,-0.701035,2.32190666666667,3.02294166666667,2.40187826086957,-0.923996825396825,2.04031428571429,2.96431111111111,3.89816,0.522966666666666,4.05505,3.53208333333333,0.402648790923566,-0.0341720884890504,0.390728294939013,0.424900383428064,0.342486341727234,0.294457524686756,0.582630426929625,0.334906568182719,-0.0910103478659175,0.294457524686756,0.385467872552674,0.292254841078876,-0.148825208769451,0.234018889821265,0.382844098590716,0.529601833244959,0.0594528893726763,0.547437700056762,0.487984810684086,0.564283017519608,0.556474769808391,0.578858413247212,0.519935248326451,0.487070313084676,0.684259924535325,0.516153745236013,0.487070313084676,0.552508035425183,0.487122888480903,0.445736439548826,0.551501809041913,0.653017165914117,0.667213100067956,0.61989331955516,2.917971875,2.9643625,2.9411671875,0.216886163127297,0.140225238909069,0.287103431061779,0.146878192152709,0.218095578637188,0.355254893130545,0.403762999374078,0.0485081062435323,0.320393818060613,0.155660295881619,0.403762999374078,0.248102703492459,0.299244974947143,0.239098088074341,0.428855498452619,0.189757410378278,0.160332054097318,0.109610687816324,0.215780323300576,0.106169635484251,-0.288172902242869
34562,0.84375,0.1875,0.9375,0.75,0.78125,0.4375,1,0.5625,0.96875,0.0625,1,0.9375,0.875,0.25,1,0.75,0.8125,0.125,0.875,0.75,2.17404074074074,-0.741549166666666,1.84446333333333,2.5860125,1.898276,-0.75925625,1.62494375,2.3842,2.14856774193548,-1.08215625,1.62494375,2.7071,1.66245,-0.254464583333333,1.55339375,1.80785833333333,2.72498461538462,-1.18705238095238,2.17711428571429,3.36416666666667,0.246071962083605,-0.115873545276993,0.194572608627164,0.310446153904157,0.193801945113803,0.154930730638026,0.262906326404073,0.243982014395856,-0.184039319766181,0.154930730638026,0.338970050404208,0.157400528667227,-0.0849423921325929,0.120996646324688,0.20593903845728,0.34156427499355,-0.136293846663897,0.278659422687136,0.414953269351033,0.459148809886098,0.423695211795707,0.503465807499087,0.424235562665621,0.396547486153667,0.473458809797984,0.456993866782416,0.396547486153667,0.521470006119748,0.399338909691028,0.377981539110058,0.427815403798988,0.523559471634634,0.475939409150734,0.579116211199185,2.38259375,1.92140625,2.152,0.388102202589137,0.218256127302274,0.508277927274239,0.290021799971965,0.411557644936774,0.379477723953697,0.615405917897158,0.235928193943461,0.450881757690044,0.269094366790808,0.615405917897158,0.34631155110635,0.52633161899606,0.22889627036222,0.643751785405342,0.414855515043122,0.298166820984169,0.178970336406768,0.401908161524429,0.222937825117662,-0.107975595766046
35544,0.84375,0.3125,1,0.6875,0.8125,0.375,1,0.625,0.875,0.25,1,0.75,0.84375,0.3125,1,0.6875,0.84375,0.3125,1,0.6875,2.59246296296296,0.208573863636364,2.6774375,2.46886363636364,2.45580769230769,0.53025,2.65975,2.1295,2.69914285714286,-0.0919166666666666,2.65975,2.75166666666667,2.34122222222222,0.487755681818181,2.5399375,2.05218181818182,2.8437037037037,-0.0706079545454541,2.8149375,2.88554545454545,0.374767872317671,0.0277677577709147,0.386080662520636,0.358312904749721,0.34590676393409,0.374080615833752,0.300828600894632,0.387853133888842,-0.0321358754618775,0.374080615833752,0.406216491295629,0.334978542553775,0.0757862405131184,0.365854418318379,0.290068177805261,0.414557202081566,-0.020250724971289,0.406306906722893,0.426557631694182,0.535359380877866,0.544163411558514,0.522553518069651,0.516448185379738,0.537135749974764,0.483348082027697,0.544888163458985,0.537135749974764,0.55522471477128,0.507762779852438,0.530260100735169,0.475039404023012,0.562955981903295,0.55806672238186,0.570067632116291,2.8834375,2.6774375,2.7804375,0.325462701706514,0.0950232499219416,0.373491444711595,0.278468194789653,0.330848381387919,0.0824790597866092,0.375975185637748,0.293496125851139,0.324176987403409,0.103413102052042,0.375975185637748,0.272562083585706,0.360388685871577,0.058701172421667,0.39371047515933,0.335009302737663,0.296708127116437,0.116991160580468,0.355247674237883,0.238256513657415,0.0732520149391201
35596,0.65625,0.375,0.84375,0.46875,0.65625,0.1875,0.75,0.5625,0.5625,0.375,0.75,0.375,0.75,0.25,0.875,0.625,0.5625,0.5,0.8125,0.3125,1.66480714285714,0.0460762962962964,1.68126296296296,1.63518666666667,1.7668,0.0591694444444444,1.79215833333333,1.73298888888889,1.69093333333333,0.303675,1.79215833333333,1.48848333333333,1.45025,-0.299108571428572,1.32562142857143,1.62473,1.95088333333333,0.408161538461539,2.06426153846154,1.6561,0.183550028238533,-0.0236967664492305,0.175086897363807,0.198783663813038,0.198001265044367,0.178672439372963,0.223773032606241,0.172881496456386,0.0173728287497289,0.178672439372963,0.161299610623234,0.137253006677855,-0.0980245308603972,0.0964094521526896,0.194433983013087,0.245279390319436,0.0523334283320711,0.259816453745011,0.20748302541294,0.410537269924753,0.408081439476758,0.414957764731143,0.421460584095548,0.414755658189398,0.430400485303748,0.407101666750344,0.414755658189398,0.391793683872236,0.380794368409443,0.358145226405412,0.412503167215087,0.450194471945166,0.461858899707439,0.419866959763256,1.696859375,1.62375625,1.6603078125,0.394189803194707,0.215190347158363,0.501854866601607,0.286664519443244,0.371434231378764,0.0939060783906137,0.418489809773132,0.324583731382518,0.332656521053462,0.166555514237408,0.418489809773132,0.251934295535724,0.517152215135322,0.275388484359571,0.66006778492028,0.384679300560709,0.288330927015967,0.204906890827685,0.393603225590079,0.188696334762394,-0.0451005932332781
35811,0.6875,0.375,0.875,0.5,0.625,0.5,0.875,0.375,0.75,0.25,0.875,0.625,0.78125,0.3125,0.9375,0.625,0.59375,0.4375,0.8125,0.375,2.28847045454545,-0.118011607142857,2.24555714285714,2.36356875,2.35551,1.06613333333333,2.67535,1.60921666666667,2.73402916666667,-0.14083,2.67535,2.81618,2.064012,0.690003333333333,2.34001333333333,1.65001,2.58381052631579,-1.4162641025641,2.13656923076923,3.55283333333333,0.2919186875462,-0.00692930479432241,0.289398940348265,0.296328245142587,0.293829517326993,0.341195336337557,0.18330927296901,0.350755458049714,-0.0229442921091765,0.341195336337557,0.364139628446734,0.251251625592918,0.0908421960071648,0.287588503995784,0.196746307988619,0.345427979589992,-0.170810235028843,0.291487905370358,0.462298140399201,0.482698823587584,0.480128695684886,0.487196547417305,0.486227850423258,0.519723659657757,0.408070962209427,0.525952092526205,0.519723659657757,0.534671898542033,0.454535738975819,0.480483139757046,0.415614637803978,0.519755513866223,0.479719721755472,0.606499730106185,2.98118125,2.459378125,2.7202796875,0.3004189976036,0.178113796491707,0.389658309423687,0.211544512931981,0.265335320164211,0.0940273759138076,0.327060010839703,0.233032634925896,0.274320409286051,0.105128174096313,0.327060010839703,0.22193183674339,0.378510396257386,0.0218531596815082,0.400638742799186,0.378785583117678,0.229796261743162,0.274732990803533,0.380282552186467,0.105549561382934,0.157886063368548
36753,0.578125,0.40625,0.78125,0.375,0.5625,0.375,0.75,0.375,0.5625,0.375,0.75,0.375,0.65625,0.4375,0.875,0.4375,0.5,0.375,0.6875,0.3125,2.9034972972973,-0.666608333333333,2.6873,3.35390833333333,2.89757777777778,-1.08145833333333,2.53709166666667,3.61855,2.72115,-0.552175,2.53709166666667,3.08926666666667,2.46364761904762,0.174842857142858,2.52192857142857,2.34708571428571,3.4808,-1.86568727272727,2.89777272727273,4.76346,0.402435636054206,-0.111684962334398,0.366213486107914,0.477898448442312,0.394548682119785,0.345313714191193,0.493018617976967,0.384468569096681,-0.117464564716464,0.345313714191193,0.462778278907657,0.330651102206243,-0.019947480086047,0.324001942177561,0.343949422263608,0.496652836729657,-0.245489815800498,0.419937269292001,0.665427085092499,0.559692528195045,0.534744998899334,0.61166654756111,0.556168361816247,0.521211122793547,0.626082839861648,0.546557500282555,0.521211122793547,0.597250255260572,0.509407796989267,0.508423208985314,0.511376972997173,0.625691237902629,0.568245458789906,0.752071951950622,2.943465625,2.950921875,2.94719375,0.199113324657868,0.17890945566578,0.290719309343951,0.111809853678171,0.194127662185274,0.191981401998862,0.295614072543693,0.103632670544831,0.206714073094096,0.174226040864115,0.295614072543693,0.121388031679579,0.266373321787671,0.160555321008551,0.346956694139972,0.186401373131421,0.143645139048495,0.171647606500868,0.237251180373641,0.0656035738727732,-0.147704903785774
36768,0.671875,0.46875,0.90625,0.4375,0.625,0.5,0.875,0.375,0.6875,0.375,0.875,0.5,0.75,0.375,0.9375,0.5625,0.59375,0.5625,0.875,0.3125,1.86511162790698,-0.412147290640394,1.73092413793103,2.14307142857143,2.20361,-0.376009523809524,2.09080714285714,2.46681666666667,2.02151818181818,0.190544642857143,2.09080714285714,1.9002625,1.60515833333333,0.0405200000000001,1.62035333333333,1.57983333333333,2.19347368421053,-1.30750714285714,1.84939285714286,3.1569,0.191590340186894,-0.0920067598679088,0.161634650927575,0.253641410795484,0.248533575946861,0.20657373079968,0.346439881290283,0.198380577026845,0.0225311728752963,0.20657373079968,0.184042557924384,0.113760254581253,-0.0557406424016754,0.0928575136806252,0.148598156082301,0.289902027267703,-0.207394828444192,0.235324440835021,0.442719269279213,0.421963416050474,0.402350417870678,0.462590340851482,0.460506214677852,0.435787804698594,0.518182504629453,0.430372682269289,0.435787804698594,0.420896218018004,0.376067568989231,0.366293450506798,0.392357766459952,0.479937117601519,0.440982882903407,0.589008974756236,2.99849375,1.7672125,2.382853125,0.360233130257183,0.319417999066178,0.52356425110764,0.204146252041463,0.283625505420651,0.266480883226339,0.418498665928742,0.152017782702403,0.340090930758611,0.155377123510261,0.418498665928742,0.263121542418482,0.467243626018202,0.222527295633158,0.578577511900697,0.356050216267539,0.27068936558211,0.374138731691329,0.473128246721897,0.098989515030568,-0.139866150490603
36829,0.734375,0.34375,0.90625,0.5625,0.65625,0.6875,1,0.3125,0.90625,0.1875,1,0.8125,0.875,0.25,1,0.75,0.59375,0.4375,0.8125,0.375,2.7655085106383,-0.818317432950192,2.45211034482759,3.27042777777778,2.67117142857143,-1.283085,2.365675,3.64876,2.70602413793103,-0.759240384615385,2.365675,3.12491538461538,2.71647857142857,-1.22489166666667,2.191525,3.41641666666667,2.83776315789474,-0.205619230769231,2.77283076923077,2.97845,0.389444595220804,-0.113485257400042,0.345982156216532,0.459467413616574,0.384389293041023,0.331293688793436,0.554295226633302,0.3724012528492,-0.0917014890474741,0.331293688793436,0.42299517784091,0.370307087249909,-0.176765317703565,0.29455052251981,0.471315840223374,0.417647238546333,-0.0264879319443225,0.409282628458652,0.435770560402974,0.547864531785883,0.516914964813675,0.597727723018883,0.543913918924999,0.506851893480646,0.662512400346932,0.536419562355019,0.506851893480646,0.572810539431172,0.536094331792263,0.482642223471225,0.607363809553646,0.565210089671218,0.559096800312077,0.578455549949356,3.098196875,2.40499375,2.7515953125,0.265547908160478,0.197583767832981,0.36957961615048,0.171995848317498,0.245678728433753,0.337066799315795,0.422712333689116,0.0856455343733213,0.334900929853826,0.16270529349849,0.422712333689116,0.260007040190627,0.322108191539993,0.236775000980797,0.456303259146028,0.219528258165232,0.209231696573469,0.167117436004222,0.293021849373592,0.12590441336937,-0.223001537839866
37513,0.734375,0.21875,0.84375,0.625,0.625,0.5,0.875,0.375,0.875,0,0.875,0.875,0.8125,0.25,0.9375,0.6875,0.65625,0.1875,0.75,0.5625,2.9681914893617,0.385907407407407,3.13240740740741,2.7465,2.83045,-0.412214285714286,2.70678571428571,3.119,2.64682142857143,0.119928571428571,2.70678571428571,2.58685714285714,2.51811538461538,0.643266666666666,2.79026666666667,2.147,3.52542857142857,0.0808611111111106,3.56008333333333,3.47922222222222,0.372259898139269,0.0462407748459114,0.391936823605614,0.345696048759703,0.339497548856711,0.308928771749798,0.410824695439508,0.313356271680507,-0.00885499986141652,0.308928771749798,0.317783771611215,0.299864366669288,0.0441643692434184,0.318549292118427,0.274384922875008,0.461892460911626,0.0508171464569359,0.483671237964599,0.432854091507663,0.544129931244001,0.559468242335272,0.523423211270784,0.522936379450284,0.503186946553318,0.569018389543207,0.50353468356796,0.503186946553318,0.503882420582603,0.493034360086259,0.510705900301691,0.468936805247034,0.607391114582156,0.620421169877249,0.590017707522033,3.3705625,3.314625,3.34259375,0.247414967205476,0.0417991613651298,0.269361513449601,0.227562352084471,0.220812944938084,0.203030800797381,0.323261644016361,0.12023084321898,0.330585203276167,-0.0149866440331199,0.323261644016361,0.338248288049481,0.322661941928487,0.0157751392496671,0.33598939169494,0.320214252445272,0.186147580841235,0.0489951608228442,0.210669225907633,0.161674065084789,-0.10189592368971
